"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"38132","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mg_F0.45um",2018-02-13 09:00:00,0.025,"ICP-OES-1"
"38133","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mn_F0.45um",2018-02-13 09:00:00,4.4234,"ICP-MS 2017/20xx-1"
"38134","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mo_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38213","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cd_f0.45um",2018-02-13 09:00:00,0.0184,"ICP-MS 2017/20xx-1"
"38214","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Al",2018-02-13 09:00:00,1.017,"ICP-OES-1"
"38215","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mo_F0.45um",2018-02-13 09:00:00,0.0207,"ICP-MS 2017/20xx-1"
"38216","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ca_f0.45um",2018-02-13 09:00:00,19.956,"ICP-OES-1"
"38217","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mn_F0.45um",2018-02-13 09:00:00,12.6784,"ICP-MS 2017/20xx-1"
"38218","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Co",2018-02-13 09:00:00,0.6006,"ICP-MS 2017/20xx-1"
"38219","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mg_F0.45um",2018-02-13 09:00:00,0.079,"ICP-OES-1"
"38220","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ba_f0.45um",2018-02-13 09:00:00,0.011,"ICP-OES-1"
"38221","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","K_F0.45um",2018-02-13 09:00:00,0.34,"ICP-OES-1"
"38222","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Fe_F0.45um",2018-02-13 09:00:00,0.462,"ICP-OES-1"
"38223","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","As_f0.45um",2018-02-13 09:00:00,2.1129,"ICP-MS 2017/20xx-1"
"38224","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cu_F0.45um",2018-02-13 09:00:00,3.0245,"ICP-MS 2017/20xx-1"
"38225","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cd",2018-02-13 09:00:00,0.0389,"ICP-MS 2017/20xx-1"
"38226","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cr_F0.45um",2018-02-13 09:00:00,2.1056,"ICP-MS 2017/20xx-1"
"38227","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Al_f0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38228","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Co_F0.45um",2018-02-13 09:00:00,0.3403,"ICP-MS 2017/20xx-1"
"38229","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cd_F0.45um",2018-02-13 09:00:00,0.0205,"ICP-MS 2017/20xx-1"
"38230","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mo",2018-02-13 09:00:00,0.8676,"ICP-MS 2017/20xx-1"
"38231","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ca_F0.45um",2018-02-13 09:00:00,0.162,"ICP-OES-1"
"38232","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ca",2018-02-13 09:00:00,20.118,"ICP-OES-1"
"38233","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ba_F0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38234","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mn",2018-02-13 09:00:00,18.4205,"ICP-MS 2017/20xx-1"
"38235","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","As_F0.45um",2018-02-13 09:00:00,0.4559,"ICP-MS 2017/20xx-1"
"38236","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Al_F0.45um",2018-02-13 09:00:00,1.017,"ICP-OES-1"
"38237","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mg",2018-02-13 09:00:00,1.974,"ICP-OES-1"
"38238","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mo_f0.45um",2018-02-13 09:00:00,0.8469,"ICP-MS 2017/20xx-1"
"38239","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ba",2018-02-13 09:00:00,0.011,"ICP-OES-1"
"38240","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mn_f0.45um",2018-02-13 09:00:00,5.7421,"ICP-MS 2017/20xx-1"
"38241","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","K",2018-02-13 09:00:00,9.294,"ICP-OES-1"
"38242","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Mg_f0.45um",2018-02-13 09:00:00,1.895,"ICP-OES-1"
"38243","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","K_f0.45um",2018-02-13 09:00:00,8.954,"ICP-OES-1"
"38244","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Fe",2018-02-13 09:00:00,0.503,"ICP-OES-1"
"38743","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Fe_f0.45um",2018-02-13 09:00:00,0.041,"ICP-OES-1"
"38744","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","As",2018-02-13 09:00:00,2.5688,"ICP-MS 2017/20xx-1"
"38745","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cu_f0.45um",2018-02-13 09:00:00,8.4585,"ICP-MS 2017/20xx-1"
"38746","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cu",2018-02-13 09:00:00,11.4831,"ICP-MS 2017/20xx-1"
"38747","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cr_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38748","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Co_f0.45um",2018-02-13 09:00:00,0.2603,"ICP-MS 2017/20xx-1"
"38749","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Cr",2018-02-13 09:00:00,2.1056,"ICP-MS 2017/20xx-1"
"38750","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pt_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38751","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tl_F0.45um",2018-02-13 09:00:00,0.1647,"ICP-MS 2017/20xx-1"
"38752","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sb_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38753","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Zn_F0.45um",2018-02-13 09:00:00,19.6079,"ICP-MS 2017/20xx-1"
"38754","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","V_F0.45um",2018-02-13 09:00:00,0.4837,"ICP-MS 2017/20xx-1"
"38755","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ti_F0.45um",2018-02-13 09:00:00,24.3621,"ICP-MS 2017/20xx-1"
"38756","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sr_F0.45um",2018-02-13 09:00:00,0.4627,"ICP-MS 2017/20xx-1"
"38757","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Se_F0.45um",2018-02-13 09:00:00,0.041,"ICP-MS 2017/20xx-1"
"38758","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pb_F0.45um",2018-02-13 09:00:00,0.8316,"ICP-MS 2017/20xx-1"
"38759","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","P_F0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38760","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ni_F0.45um",2018-02-13 09:00:00,1.5915,"ICP-MS 2017/20xx-1"
"38761","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Na_F0.45um",2018-02-13 09:00:00,0.071,"ICP-OES-1"
"38762","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Rh_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38763","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pd_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38764","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pt_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38765","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tl_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38766","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sb_f0.45um",2018-02-13 09:00:00,0.27,"ICP-MS 2017/20xx-1"
"38767","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Zn_f0.45um",2018-02-13 09:00:00,51.8975,"ICP-MS 2017/20xx-1"
"38768","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","V_f0.45um",2018-02-13 09:00:00,0.943,"ICP-MS 2017/20xx-1"
"38769","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ti_f0.45um",2018-02-13 09:00:00,1.9285,"ICP-MS 2017/20xx-1"
"38770","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sr_f0.45um",2018-02-13 09:00:00,60.4421,"ICP-MS 2017/20xx-1"
"38771","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Se_f0.45um",2018-02-13 09:00:00,0.2685,"ICP-MS 2017/20xx-1"
"38772","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pb_f0.45um",2018-02-13 09:00:00,0.3957,"ICP-MS 2017/20xx-1"
"38773","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","P_f0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38774","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ni_f0.45um",2018-02-13 09:00:00,2.8287,"ICP-MS 2017/20xx-1"
"38775","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Na_f0.45um",2018-02-13 09:00:00,8.525,"ICP-OES-1"
"38776","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Rh",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38777","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pd",2018-02-13 09:00:00,0.2644,"ICP-MS 2017/20xx-1"
"38778","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pt",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38779","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tl",2018-02-13 09:00:00,0.1647,"ICP-MS 2017/20xx-1"
"38780","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sb",2018-02-13 09:00:00,0.27,"ICP-MS 2017/20xx-1"
"38781","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Zn",2018-02-13 09:00:00,71.5054,"ICP-MS 2017/20xx-1"
"38782","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","V",2018-02-13 09:00:00,1.4266,"ICP-MS 2017/20xx-1"
"38783","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ti",2018-02-13 09:00:00,26.2906,"ICP-MS 2017/20xx-1"
"38784","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Sr",2018-02-13 09:00:00,60.9048,"ICP-MS 2017/20xx-1"
"38785","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Se",2018-02-13 09:00:00,0.3095,"ICP-MS 2017/20xx-1"
"38786","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pb",2018-02-13 09:00:00,1.2273,"ICP-MS 2017/20xx-1"
"38787","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Phosphore total",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38788","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ni",2018-02-13 09:00:00,4.4202,"ICP-MS 2017/20xx-1"
"38789","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Na",2018-02-13 09:00:00,8.596,"ICP-OES-1"
"38874","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Rh_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38875","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pd_F0.45um",2018-02-13 09:00:00,0.1953,"ICP-MS 2017/20xx-1"
"38876","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pt_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38877","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tl_F0.45um",2018-02-13 09:00:00,0.0098,"ICP-MS 2017/20xx-1"
"38878","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sb_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38879","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Zn_F0.45um",2018-02-13 09:00:00,16.7533,"ICP-MS 2017/20xx-1"
"38880","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","V_F0.45um",2018-02-13 09:00:00,1.1572,"ICP-MS 2017/20xx-1"
"38881","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ti_F0.45um",2018-02-13 09:00:00,39.103,"ICP-MS 2017/20xx-1"
"38882","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sr_F0.45um",2018-02-13 09:00:00,1.1317,"ICP-MS 2017/20xx-1"
"38883","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Se_F0.45um",2018-02-13 09:00:00,0.0345,"ICP-MS 2017/20xx-1"
"38884","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pb_F0.45um",2018-02-13 09:00:00,1.8447,"ICP-MS 2017/20xx-1"
"38885","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","P_F0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"38886","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ni_F0.45um",2018-02-13 09:00:00,2.3832,"ICP-MS 2017/20xx-1"
"38887","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Na_F0.45um",2018-02-13 09:00:00,0.089,"ICP-OES-1"
"38888","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Rh_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38889","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pd_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38890","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pt_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38891","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tl_f0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"38892","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sb_f0.45um",2018-02-13 09:00:00,0.2489,"ICP-MS 2017/20xx-1"
"38893","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Zn_f0.45um",2018-02-13 09:00:00,45.5088,"ICP-MS 2017/20xx-1"
"38894","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","V_f0.45um",2018-02-13 09:00:00,0.9477,"ICP-MS 2017/20xx-1"
"38895","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ti_f0.45um",2018-02-13 09:00:00,1.3684,"ICP-MS 2017/20xx-1"
"38896","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sr_f0.45um",2018-02-13 09:00:00,56.717,"ICP-MS 2017/20xx-1"
"38897","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Se_f0.45um",2018-02-13 09:00:00,0.2723,"ICP-MS 2017/20xx-1"
"38898","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pb_f0.45um",2018-02-13 09:00:00,0.3003,"ICP-MS 2017/20xx-1"
"39397","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","P_f0.45um",2018-02-13 09:00:00,NA,"ICP-OES-1"
"39398","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ni_f0.45um",2018-02-13 09:00:00,1.4313,"ICP-MS 2017/20xx-1"
"39399","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Na_f0.45um",2018-02-13 09:00:00,7.953,"ICP-OES-1"
"39400","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Rh",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"39401","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pd",2018-02-13 09:00:00,0.1953,"ICP-MS 2017/20xx-1"
"39402","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pt",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"39403","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tl",2018-02-13 09:00:00,0.0098,"ICP-MS 2017/20xx-1"
"39404","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sb",2018-02-13 09:00:00,0.2489,"ICP-MS 2017/20xx-1"
"39405","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Zn",2018-02-13 09:00:00,62.2621,"ICP-MS 2017/20xx-1"
"39406","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","V",2018-02-13 09:00:00,2.1049,"ICP-MS 2017/20xx-1"
"39407","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ti",2018-02-13 09:00:00,40.4714,"ICP-MS 2017/20xx-1"
"39408","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sr",2018-02-13 09:00:00,57.8486,"ICP-MS 2017/20xx-1"
"39409","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Se",2018-02-13 09:00:00,0.3068,"ICP-MS 2017/20xx-1"
"39410","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Pb",2018-02-13 09:00:00,2.145,"ICP-MS 2017/20xx-1"
"39411","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Phosphore total",2018-02-13 09:00:00,NA,"ICP-OES-1"
"39412","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Ni",2018-02-13 09:00:00,3.8145,"ICP-MS 2017/20xx-1"
"39413","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Na",2018-02-13 09:00:00,8.042,"ICP-OES-1"
"39414","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Rh_F0.45um",2018-02-13 09:00:00,NA,"ICP-MS 2017/20xx-1"
"39415","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pd_F0.45um",2018-02-13 09:00:00,0.2644,"ICP-MS 2017/20xx-1"
"39426","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Vamidothion",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39427","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Trinexapac éthyl",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39428","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triflusulfuron méthyl",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39429","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Trifloxystrobine",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39430","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tribénuron méthyl",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39431","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triasulfuron",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39432","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triallate",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39433","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triadiménol",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39434","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Triadiméfon",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39435","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thiodicarbe",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39436","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thifensulfuron méthyl",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39437","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thiametoxam",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39438","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thiaclopride",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39439","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Thiabendazole",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39440","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tétraconazole",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39441","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbutryne",2018-02-13 09:00:00,0.02,"LC/MS/MS INOVALYS"
"39442","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbuthylazine hydroxy",2018-02-13 09:00:00,0.1,"LC/MS/MS INOVALYS"
"39443","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbuthylazine deséthyl (= DETA)",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39444","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbuthylazine",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39445","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbuméton déséthyl",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39446","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Terbuméton",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39447","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tébuthiuron",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39448","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tébutame",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39449","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tébufenpyrad",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39450","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tébufénozide",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39451","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Tébuconazole",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39452","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sulfotep",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39453","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sulfosulfuron",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39454","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Spirotétramat",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39455","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Simétryne",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39456","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Simazine hydroxy",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39457","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Simazine",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39458","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Silthiopham",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39459","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Siduron",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39460","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Secbuméton",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39461","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Sébutylazine",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
"39462","Écoquartier Bottière-Chesnaie","Noue_Dumont_Aval / EcoQUA_010","Roténone",2018-02-13 09:00:00,NA,"LC/MS/MS INOVALYS"
