"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"119",29193,"Noue ZAC de la Brosse","NB_01","Zn_F0.45um",2016-06-14 13:40:00,36,"ICP-1"
"120",30049,"Noue ZAC de la Brosse","NB_02","As_f0.45um",2016-06-14 13:20:00,7.214,"ICP-1"
"121",30054,"Noue ZAC de la Brosse","NB_02","Cr_f0.45um",2016-06-14 13:20:00,0.162,"ICP-MS 2008/2016"
"122",30055,"Noue ZAC de la Brosse","NB_02","Cu_f0.45um",2016-06-14 13:20:00,3.036,"ICP-MS 2008/2016"
"123",30062,"Noue ZAC de la Brosse","NB_02","Ni_f0.45um",2016-06-14 13:20:00,6.602,"ICP-MS 2008/2016"
"124",30065,"Noue ZAC de la Brosse","NB_02","Sr_f0.45um",2016-06-14 13:20:00,0.204,"ICP-OES-1"
"125",30067,"Noue ZAC de la Brosse","NB_02","V_f0.45um",2016-06-14 13:20:00,1.613,"ICP-MS 2008/2016"
"126",30068,"Noue ZAC de la Brosse","NB_02","Zn_f0.45um",2016-06-14 13:20:00,16.203,"ICP-1"
"127",30071,"Noue ZAC de la Brosse","NB_02","As",2016-06-14 13:20:00,12.373,"ICP-1"
"128",30076,"Noue ZAC de la Brosse","NB_02","Cr",2016-06-14 13:20:00,0.707,"ICP-MS 2008/2016"
"129",30077,"Noue ZAC de la Brosse","NB_02","Cu",2016-06-14 13:20:00,7.607,"ICP-MS 2008/2016"
"130",30084,"Noue ZAC de la Brosse","NB_02","Ni",2016-06-14 13:20:00,7.113,"ICP-MS 2008/2016"
"131",30086,"Noue ZAC de la Brosse","NB_02","Pb",2016-06-14 13:20:00,1.168,"ICP-MS 2008/2016"
"132",30087,"Noue ZAC de la Brosse","NB_02","Sr",2016-06-14 13:20:00,0.192,"ICP-OES-1"
"133",30088,"Noue ZAC de la Brosse","NB_02","Ti",2016-06-14 13:20:00,0.003,"ICP-OES-1"
"134",30089,"Noue ZAC de la Brosse","NB_02","V",2016-06-14 13:20:00,2.417,"ICP-MS 2008/2016"
"135",30090,"Noue ZAC de la Brosse","NB_02","Zn",2016-06-14 13:20:00,30.4,"ICP-1"
"136",30093,"Noue ZAC de la Brosse","NB_02","As_F0.45um",2016-06-14 13:20:00,3.688,"ICP-1"
"137",30098,"Noue ZAC de la Brosse","NB_02","Cr_F0.45um",2016-06-14 13:20:00,2.598,"ICP-MS 2008/2016"
"138",30099,"Noue ZAC de la Brosse","NB_02","Cu_F0.45um",2016-06-14 13:20:00,4.967,"ICP-MS 2008/2016"
