"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"6642",47828,"Prairie de Mauves","PDM_0006","As",2013-06-01 00:00:00,0.11,"Méthode inconnue liquide"
"6643",47841,"Prairie de Mauves","PDM_0004","Cd",2013-06-01 00:00:00,0.001,"Méthode inconnue liquide"
"6644",47842,"Prairie de Mauves","PDM_0004","Cr",2013-06-01 00:00:00,0.002,"Méthode inconnue liquide"
"6645",47843,"Prairie de Mauves","PDM_0004","Cu",2013-06-01 00:00:00,0.008,"Méthode inconnue liquide"
"6646",47844,"Prairie de Mauves","PDM_0004","Ni",2013-06-01 00:00:00,0.001,"Méthode inconnue liquide"
"6647",47845,"Prairie de Mauves","PDM_0004","Zn",2013-06-01 00:00:00,0.037,"Méthode inconnue liquide"
"6648",47846,"Prairie de Mauves","PDM_0004","Pb",2013-06-01 00:00:00,0.001,"Méthode inconnue liquide"
"6649",47849,"Prairie de Mauves","PDM_0004","As",2013-06-01 00:00:00,0.036,"Méthode inconnue liquide"
"6650",47862,"Prairie de Mauves","PDM_0006","Cd",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6651",47863,"Prairie de Mauves","PDM_0006","Cr",2012-10-01 00:00:00,0.13,"Méthode inconnue liquide"
"6652",47864,"Prairie de Mauves","PDM_0006","Cu",2012-10-01 00:00:00,0.039,"Méthode inconnue liquide"
"6653",47865,"Prairie de Mauves","PDM_0006","Ni",2012-10-01 00:00:00,0.11,"Méthode inconnue liquide"
"6654",47866,"Prairie de Mauves","PDM_0006","Zn",2012-10-01 00:00:00,0.25,"Méthode inconnue liquide"
"6655",47867,"Prairie de Mauves","PDM_0006","Pb",2012-10-01 00:00:00,0.052,"Méthode inconnue liquide"
"6656",47870,"Prairie de Mauves","PDM_0006","As",2012-10-01 00:00:00,0.44,"Méthode inconnue liquide"
"6657",47883,"Prairie de Mauves","PDM_0004","Cd",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6658",47884,"Prairie de Mauves","PDM_0004","Cr",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6659",47885,"Prairie de Mauves","PDM_0004","Cu",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6660",47886,"Prairie de Mauves","PDM_0004","Ni",2012-10-01 00:00:00,0.002,"Méthode inconnue liquide"
"6661",47887,"Prairie de Mauves","PDM_0004","Zn",2012-10-01 00:00:00,0.007,"Méthode inconnue liquide"
"6662",47888,"Prairie de Mauves","PDM_0004","Pb",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6663",47891,"Prairie de Mauves","PDM_0004","As",2012-10-01 00:00:00,0.055,"Méthode inconnue liquide"
"6664",47904,"Prairie de Mauves","PDM_0001","Cd",2012-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6665",47905,"Prairie de Mauves","PDM_0001","Cr",2012-10-01 00:00:00,0.003,"Méthode inconnue liquide"
"6666",47906,"Prairie de Mauves","PDM_0001","Cu",2012-10-01 00:00:00,0.011,"Méthode inconnue liquide"
"6667",47907,"Prairie de Mauves","PDM_0001","Ni",2012-10-01 00:00:00,0.004,"Méthode inconnue liquide"
"6668",47908,"Prairie de Mauves","PDM_0001","Zn",2012-10-01 00:00:00,0.01,"Méthode inconnue liquide"
"6669",47909,"Prairie de Mauves","PDM_0001","Pb",2012-10-01 00:00:00,0.011,"Méthode inconnue liquide"
"6670",47912,"Prairie de Mauves","PDM_0005","As",2012-05-01 00:00:00,0.043,"Méthode inconnue liquide"
"6671",47915,"Prairie de Mauves","PDM_0005","Pb",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6672",47916,"Prairie de Mauves","PDM_0005","Zn",2012-05-01 00:00:00,0.004,"Méthode inconnue liquide"
"6673",47917,"Prairie de Mauves","PDM_0005","Ni",2012-05-01 00:00:00,0.012,"Méthode inconnue liquide"
"6674",47918,"Prairie de Mauves","PDM_0005","Cu",2012-05-01 00:00:00,0.005,"Méthode inconnue liquide"
"6675",47919,"Prairie de Mauves","PDM_0005","Cr",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6676",47920,"Prairie de Mauves","PDM_0005","Cd",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6677",47933,"Prairie de Mauves","PDM_0002","As",2012-05-01 00:00:00,0.05,"Méthode inconnue liquide"
"6678",48519,"Prairie de Mauves","PDM_0002","Pb",2012-05-01 00:00:00,0.003,"Méthode inconnue liquide"
"6679",48520,"Prairie de Mauves","PDM_0002","Zn",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6680",48521,"Prairie de Mauves","PDM_0002","Ni",2012-05-01 00:00:00,0.003,"Méthode inconnue liquide"
"6681",48522,"Prairie de Mauves","PDM_0002","Cu",2012-05-01 00:00:00,0.002,"Méthode inconnue liquide"
"6682",48523,"Prairie de Mauves","PDM_0002","Cr",2012-05-01 00:00:00,0.002,"Méthode inconnue liquide"
"6683",48524,"Prairie de Mauves","PDM_0002","Cd",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6684",48537,"Prairie de Mauves","PDM_0006","As",2011-10-01 00:00:00,0.23,"Méthode inconnue liquide"
"6685",48540,"Prairie de Mauves","PDM_0006","Pb",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6686",48541,"Prairie de Mauves","PDM_0006","Zn",2011-10-01 00:00:00,0.014,"Méthode inconnue liquide"
"6687",48542,"Prairie de Mauves","PDM_0006","Ni",2011-10-01 00:00:00,0.028,"Méthode inconnue liquide"
"6688",48543,"Prairie de Mauves","PDM_0006","Cu",2011-10-01 00:00:00,0.004,"Méthode inconnue liquide"
"6689",48544,"Prairie de Mauves","PDM_0006","Cr",2011-10-01 00:00:00,0.003,"Méthode inconnue liquide"
"6690",48545,"Prairie de Mauves","PDM_0006","Cd",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6691",48558,"Prairie de Mauves","PDM_0004","As",2011-10-01 00:00:00,0.056,"Méthode inconnue liquide"
"6692",48561,"Prairie de Mauves","PDM_0004","Pb",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6693",48562,"Prairie de Mauves","PDM_0004","Zn",2011-10-01 00:00:00,0.043,"Méthode inconnue liquide"
"6694",48563,"Prairie de Mauves","PDM_0004","Ni",2011-10-01 00:00:00,0.003,"Méthode inconnue liquide"
"6695",48564,"Prairie de Mauves","PDM_0004","Cu",2011-10-01 00:00:00,0.004,"Méthode inconnue liquide"
"6696",48565,"Prairie de Mauves","PDM_0004","Cr",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6697",48566,"Prairie de Mauves","PDM_0004","Cd",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6698",48579,"Prairie de Mauves","PDM_0001","As",2011-10-01 00:00:00,0.02,"Méthode inconnue liquide"
"6699",48582,"Prairie de Mauves","PDM_0001","Pb",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6700",48583,"Prairie de Mauves","PDM_0001","Zn",2011-10-01 00:00:00,0.01,"Méthode inconnue liquide"
"6701",48584,"Prairie de Mauves","PDM_0001","Ni",2011-10-01 00:00:00,0.005,"Méthode inconnue liquide"
"6702",48585,"Prairie de Mauves","PDM_0001","Cu",2011-10-01 00:00:00,0.002,"Méthode inconnue liquide"
"6703",48586,"Prairie de Mauves","PDM_0001","Cr",2011-10-01 00:00:00,0.002,"Méthode inconnue liquide"
"6704",48587,"Prairie de Mauves","PDM_0001","Cd",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6705",49024,"Prairie de Mauves","PDM_0017","Ni_f0.45um",2016-09-27 08:25:00,3.086,"ICP-MS 2008/2016"
"6706",49028,"Prairie de Mauves","PDM_0017","V_f0.45um",2016-09-27 08:25:00,1.705,"ICP-MS 2008/2016"
"6707",49029,"Prairie de Mauves","PDM_0017","Zn_f0.45um",2016-09-27 08:25:00,14.983,"ICP-1"
"6708",49032,"Prairie de Mauves","PDM_0017","As",2016-09-27 08:25:00,4.831,"ICP-1"
"6709",49038,"Prairie de Mauves","PDM_0017","Cr",2016-09-27 08:25:00,0.297,"ICP-MS 2008/2016"
"6710",49039,"Prairie de Mauves","PDM_0017","Cu",2016-09-27 08:25:00,3.561,"ICP-MS 2008/2016"
"6711",49045,"Prairie de Mauves","PDM_0017","Ni",2016-09-27 08:25:00,3.695,"ICP-MS 2008/2016"
"6712",49047,"Prairie de Mauves","PDM_0017","Pb",2016-09-27 08:25:00,0.457,"ICP-MS 2008/2016"
"6713",49049,"Prairie de Mauves","PDM_0017","V",2016-09-27 08:25:00,1.622,"ICP-MS 2008/2016"
"6714",49050,"Prairie de Mauves","PDM_0017","Zn",2016-09-27 08:25:00,18.611,"ICP-1"
"6715",49052,"Prairie de Mauves","PDM_0005","Zn_f0.45um",2016-09-27 14:42:00,0.801,"ICP-1"
"6716",49053,"Prairie de Mauves","PDM_0005","Cr_f0.45um",2016-09-27 14:42:00,2.118,"ICP-MS 2008/2016"
"6717",49055,"Prairie de Mauves","PDM_0005","As_f0.45um",2016-09-27 14:42:00,10.646,"ICP-1"
"6718",49058,"Prairie de Mauves","PDM_0005","As",2016-09-27 14:42:00,74,"ICP-1"
"6719",49066,"Prairie de Mauves","PDM_0005","Co",2016-09-27 14:42:00,0.007,"ICP-OES-1"
"6720",49068,"Prairie de Mauves","PDM_0005","Cr",2016-09-27 14:42:00,1.391,"ICP-MS 2008/2016"
"6721",49070,"Prairie de Mauves","PDM_0005","Cu",2016-09-27 14:42:00,0.901,"ICP-MS 2008/2016"
"6722",49078,"Prairie de Mauves","PDM_0005","Ni_f0.45um",2016-09-27 14:42:00,12.554,"ICP-MS 2008/2016"
"6723",49080,"Prairie de Mauves","PDM_0005","Ni",2016-09-27 14:42:00,12.651,"ICP-MS 2008/2016"
"6724",49084,"Prairie de Mauves","PDM_0005","Pb",2016-09-27 14:42:00,0.293,"ICP-MS 2008/2016"
"6725",49088,"Prairie de Mauves","PDM_0005","V",2016-09-27 14:42:00,1.47,"ICP-MS 2008/2016"
"6726",49090,"Prairie de Mauves","PDM_0005","Zn",2016-09-27 14:42:00,3.17,"ICP-1"
"6727",49091,"Prairie de Mauves","PDM_0005","Co_f0.45um",2016-09-27 14:42:00,0.007,"ICP-OES-1"
"6728",49103,"Prairie de Mauves","PDM_0002","Cd",2011-10-01 00:00:00,0.001,"Méthode inconnue liquide"
"6729",49104,"Prairie de Mauves","PDM_0002","Cr",2011-10-01 00:00:00,0.003,"Méthode inconnue liquide"
"6730",49105,"Prairie de Mauves","PDM_0002","Cu",2011-10-01 00:00:00,0.004,"Méthode inconnue liquide"
