"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"118",621,"BV Pin Sec","PIN-SEC_0004","Sr_f0.45um",2014-09-02 12:00:00,0.156,"ICP-OES-1"
"119",622,"BV Pin Sec","PIN-SEC_0004","Zn_f0.45um",2014-09-02 12:00:00,13.6,"ICP-OES-1"
"120",627,"BV Pin Sec","PIN-SEC_0004","Co",2014-09-02 12:00:00,0.011,"ICP-OES-1"
"121",628,"BV Pin Sec","PIN-SEC_0004","Cu",2014-09-02 12:00:00,0.035,"ICP-OES-1"
"122",635,"BV Pin Sec","PIN-SEC_0004","Ni",2014-09-02 12:00:00,30.1,"ICP-OES-1"
"123",637,"BV Pin Sec","PIN-SEC_0004","Sr",2014-09-02 12:00:00,0.163,"ICP-OES-1"
"124",638,"BV Pin Sec","PIN-SEC_0004","Zn",2014-09-02 12:00:00,116.6,"ICP-OES-1"
"125",642,"BV Pin Sec","PIN-SEC_0007","Co_f0.45um",2014-09-02 12:00:00,0.004,"ICP-OES-1"
"126",650,"BV Pin Sec","PIN-SEC_0007","Ni_f0.45um",2014-09-02 12:00:00,8.6,"ICP-OES-1"
"127",652,"BV Pin Sec","PIN-SEC_0007","Sr_f0.45um",2014-09-02 12:00:00,0.107,"ICP-OES-1"
"128",653,"BV Pin Sec","PIN-SEC_0007","Zn_f0.45um",2014-09-02 12:00:00,31.4,"ICP-OES-1"
"129",658,"BV Pin Sec","PIN-SEC_0007","Co",2014-09-02 12:00:00,0.008,"ICP-OES-1"
"130",659,"BV Pin Sec","PIN-SEC_0007","Cu",2014-09-02 12:00:00,0.025,"ICP-OES-1"
"131",666,"BV Pin Sec","PIN-SEC_0007","Ni",2014-09-02 12:00:00,18.2,"ICP-OES-1"
"132",668,"BV Pin Sec","PIN-SEC_0007","Sr",2014-09-02 12:00:00,0.11,"ICP-OES-1"
"133",669,"BV Pin Sec","PIN-SEC_0007","Zn",2014-09-02 12:00:00,164.4,"ICP-OES-1"
"134",673,"BV Pin Sec","PIN-SEC_0010","Co_f0.45um",2014-09-02 12:01:00,0.013,"ICP-OES-1"
"135",683,"BV Pin Sec","PIN-SEC_0010","Sr_f0.45um",2014-09-02 12:01:00,0.085,"ICP-OES-1"
"136",684,"BV Pin Sec","PIN-SEC_0010","Zn_f0.45um",2014-09-02 12:01:00,5.4,"ICP-OES-1"
"137",689,"BV Pin Sec","PIN-SEC_0010","Co",2014-09-02 12:01:00,0.013,"ICP-OES-1"
"138",697,"BV Pin Sec","PIN-SEC_0010","Ni",2014-09-02 12:01:00,5,"ICP-OES-1"
"139",699,"BV Pin Sec","PIN-SEC_0010","Sr",2014-09-02 12:01:00,0.087,"ICP-OES-1"
"140",700,"BV Pin Sec","PIN-SEC_0010","Zn",2014-09-02 12:01:00,5.6,"ICP-OES-1"
"141",704,"BV Pin Sec","PIN-SEC_0009","Co_f0.45um",2014-09-02 12:00:00,0.01,"ICP-OES-1"
"142",712,"BV Pin Sec","PIN-SEC_0009","Ni_f0.45um",2014-09-02 12:00:00,27,"ICP-OES-1"
"143",714,"BV Pin Sec","PIN-SEC_0009","Sr_f0.45um",2014-09-02 12:00:00,0.062,"ICP-OES-1"
"144",715,"BV Pin Sec","PIN-SEC_0009","Zn_f0.45um",2014-09-02 12:00:00,16.2,"ICP-OES-1"
"145",720,"BV Pin Sec","PIN-SEC_0009","Co",2014-09-02 12:00:00,0.015,"ICP-OES-1"
"146",721,"BV Pin Sec","PIN-SEC_0009","Cu",2014-09-02 12:00:00,0.021,"ICP-OES-1"
"147",728,"BV Pin Sec","PIN-SEC_0009","Ni",2014-09-02 12:00:00,43.1,"ICP-OES-1"
"148",730,"BV Pin Sec","PIN-SEC_0009","Sr",2014-09-02 12:00:00,0.065,"ICP-OES-1"
"149",731,"BV Pin Sec","PIN-SEC_0009","Zn",2014-09-02 12:00:00,70.7,"ICP-OES-1"
"150",732,"BV Pin Sec","PIN-SEC_0010","Zn",2014-09-02 12:00:00,6.8,"ICP-OES-1"
"151",733,"BV Pin Sec","PIN-SEC_0010","Sr",2014-09-02 12:00:00,0.087,"ICP-OES-1"
"152",735,"BV Pin Sec","PIN-SEC_0010","Ni",2014-09-02 12:00:00,5.6,"ICP-OES-1"
"153",743,"BV Pin Sec","PIN-SEC_0010","Co",2014-09-02 12:00:00,0.014,"ICP-OES-1"
"154",748,"BV Pin Sec","PIN-SEC_0010","Zn_f0.45um",2014-09-02 12:00:00,6.4,"ICP-OES-1"
"155",749,"BV Pin Sec","PIN-SEC_0010","Sr_f0.45um",2014-09-02 12:00:00,0.087,"ICP-OES-1"
"156",759,"BV Pin Sec","PIN-SEC_0010","Co_f0.45um",2014-09-02 12:00:00,0.014,"ICP-OES-1"
"157",763,"BV Pin Sec","PIN-SEC_0008","Zn",2014-09-02 12:00:00,31.8,"ICP-OES-1"
"158",764,"BV Pin Sec","PIN-SEC_0008","Sr",2014-09-02 12:00:00,0.091,"ICP-OES-1"
"159",766,"BV Pin Sec","PIN-SEC_0008","Ni",2014-09-02 12:00:00,17.2,"ICP-OES-1"
"160",773,"BV Pin Sec","PIN-SEC_0008","Cu",2014-09-02 12:00:00,0.005,"ICP-OES-1"
"161",774,"BV Pin Sec","PIN-SEC_0008","Co",2014-09-02 12:00:00,0.017,"ICP-OES-1"
"162",779,"BV Pin Sec","PIN-SEC_0008","Zn_f0.45um",2014-09-02 12:00:00,23.2,"ICP-OES-1"
"163",780,"BV Pin Sec","PIN-SEC_0008","Sr_f0.45um",2014-09-02 12:00:00,0.089,"ICP-OES-1"
"164",782,"BV Pin Sec","PIN-SEC_0008","Ni_f0.45um",2014-09-02 12:00:00,14.9,"ICP-OES-1"
"165",790,"BV Pin Sec","PIN-SEC_0008","Co_f0.45um",2014-09-02 12:00:00,0.014,"ICP-OES-1"
"166",794,"BV Pin Sec","PIN-SEC_0003","Zn",2014-09-02 12:00:00,34.6,"ICP-OES-1"
"167",795,"BV Pin Sec","PIN-SEC_0003","Sr",2014-09-02 12:00:00,0.089,"ICP-OES-1"
"168",797,"BV Pin Sec","PIN-SEC_0003","Ni",2014-09-02 12:00:00,20.3,"ICP-OES-1"
"169",804,"BV Pin Sec","PIN-SEC_0003","Cu",2014-09-02 12:00:00,0.005,"ICP-OES-1"
"170",805,"BV Pin Sec","PIN-SEC_0003","Co",2014-09-02 12:00:00,0.011,"ICP-OES-1"
"171",810,"BV Pin Sec","PIN-SEC_0003","Zn_f0.45um",2014-09-02 12:00:00,20.8,"ICP-OES-1"
"172",811,"BV Pin Sec","PIN-SEC_0003","Sr_f0.45um",2014-09-02 12:00:00,0.087,"ICP-OES-1"
"173",813,"BV Pin Sec","PIN-SEC_0003","Ni_f0.45um",2014-09-02 12:00:00,17.2,"ICP-OES-1"
"174",821,"BV Pin Sec","PIN-SEC_0003","Co_f0.45um",2014-09-02 12:00:00,0.009,"ICP-OES-1"
"175",825,"BV Pin Sec","PIN-SEC_0005","Zn",2014-09-02 12:00:00,104.7,"ICP-OES-1"
"176",826,"BV Pin Sec","PIN-SEC_0005","Sr",2014-09-02 12:00:00,0.163,"ICP-OES-1"
"177",828,"BV Pin Sec","PIN-SEC_0005","Ni",2014-09-02 12:00:00,18.7,"ICP-OES-1"
"178",835,"BV Pin Sec","PIN-SEC_0005","Cu",2014-09-02 12:00:00,0.026,"ICP-OES-1"
"179",836,"BV Pin Sec","PIN-SEC_0005","Co",2014-09-02 12:00:00,0.007,"ICP-OES-1"
"180",842,"BV Pin Sec","PIN-SEC_0005","Sr_f0.45um",2014-09-02 12:00:00,0.156,"ICP-OES-1"
"181",844,"BV Pin Sec","PIN-SEC_0005","Ni_f0.45um",2014-09-02 12:00:00,5.6,"ICP-OES-1"
"182",852,"BV Pin Sec","PIN-SEC_0005","Co_f0.45um",2014-09-02 12:00:00,0.002,"ICP-OES-1"
"183",856,"BV Pin Sec","PIN-SEC_0042","Zn",2014-09-03 12:00:00,15.5,"ICP-OES-1"
"184",857,"BV Pin Sec","PIN-SEC_0042","Sr",2014-09-03 12:00:00,0.137,"ICP-OES-1"
"185",870,"BV Pin Sec","PIN-SEC_0042","Cu",2014-09-03 12:00:00,0.004,"ICP-OES-1"
"186",876,"BV Pin Sec","PIN-SEC_0042","Zn_f0.45um",2014-09-03 12:00:00,9,"ICP-OES-1"
"187",877,"BV Pin Sec","PIN-SEC_0042","Sr_f0.45um",2014-09-03 12:00:00,0.136,"ICP-OES-1"
"188",891,"BV Pin Sec","PIN-SEC_0036","Zn",2014-09-03 12:00:00,17.1,"ICP-OES-1"
"189",892,"BV Pin Sec","PIN-SEC_0036","Sr",2014-09-03 12:00:00,0.147,"ICP-OES-1"
"190",894,"BV Pin Sec","PIN-SEC_0036","Ni",2014-09-03 12:00:00,5.4,"ICP-OES-1"
"191",901,"BV Pin Sec","PIN-SEC_0036","Cu",2014-09-03 12:00:00,0.007,"ICP-OES-1"
"192",907,"BV Pin Sec","PIN-SEC_0036","Zn_f0.45um",2014-09-03 12:00:00,11.7,"ICP-OES-1"
"193",908,"BV Pin Sec","PIN-SEC_0036","Sr_f0.45um",2014-09-03 12:00:00,0.146,"ICP-OES-1"
"194",910,"BV Pin Sec","PIN-SEC_0036","Ni_f0.45um",2014-09-03 12:00:00,5.7,"ICP-OES-1"
"195",922,"BV Pin Sec","PIN-SEC_0043","Zn",2014-09-03 12:00:00,34.2,"ICP-OES-1"
"196",923,"BV Pin Sec","PIN-SEC_0043","Sr",2014-09-03 12:00:00,0.1,"ICP-OES-1"
"197",925,"BV Pin Sec","PIN-SEC_0043","Ni",2014-09-03 12:00:00,5.1,"ICP-OES-1"
"198",932,"BV Pin Sec","PIN-SEC_0043","Cu",2014-09-03 12:00:00,0.002,"ICP-OES-1"
"199",938,"BV Pin Sec","PIN-SEC_0043","Zn_f0.45um",2014-09-03 12:00:00,27.3,"ICP-OES-1"
"200",939,"BV Pin Sec","PIN-SEC_0043","Sr_f0.45um",2014-09-03 12:00:00,0.1,"ICP-OES-1"
"201",953,"BV Pin Sec","PIN-SEC_0044","Zn",2014-09-03 12:00:00,155.1,"ICP-OES-1"
"202",954,"BV Pin Sec","PIN-SEC_0044","Sr",2014-09-03 12:00:00,0.17,"ICP-OES-1"
"203",956,"BV Pin Sec","PIN-SEC_0044","Ni",2014-09-03 12:00:00,5.5,"ICP-OES-1"
"204",963,"BV Pin Sec","PIN-SEC_0044","Cu",2014-09-03 12:00:00,0.08,"ICP-OES-1"
"205",969,"BV Pin Sec","PIN-SEC_0044","Zn_f0.45um",2014-09-03 12:00:00,68.8,"ICP-OES-1"
"206",970,"BV Pin Sec","PIN-SEC_0044","Sr_f0.45um",2014-09-03 12:00:00,0.136,"ICP-OES-1"
"207",979,"BV Pin Sec","PIN-SEC_0044","Cu_f0.45um",2014-09-03 12:00:00,43.6,"ICP-OES-1"
"208",984,"BV Pin Sec","PIN-SEC_0048","Zn",2014-09-03 12:00:00,169.5,"ICP-OES-1"
"209",985,"BV Pin Sec","PIN-SEC_0048","Sr",2014-09-03 12:00:00,0.165,"ICP-OES-1"
"210",994,"BV Pin Sec","PIN-SEC_0048","Cu",2014-09-03 12:00:00,0.022,"ICP-OES-1"
"211",1000,"BV Pin Sec","PIN-SEC_0048","Zn_f0.45um",2014-09-03 12:00:00,20.5,"ICP-OES-1"
"212",1001,"BV Pin Sec","PIN-SEC_0048","Sr_f0.45um",2014-09-03 12:00:00,0.159,"ICP-OES-1"
"213",1010,"BV Pin Sec","PIN-SEC_0048","Cu_f0.45um",2014-09-03 12:00:00,5.3,"ICP-OES-1"
"214",1015,"BV Pin Sec","PIN-SEC_0047","Zn",2014-09-03 12:00:00,445.5,"ICP-OES-1"
"215",1016,"BV Pin Sec","PIN-SEC_0047","Sr",2014-09-03 12:00:00,0.189,"ICP-OES-1"
"216",1018,"BV Pin Sec","PIN-SEC_0047","Ni",2014-09-03 12:00:00,6.3,"ICP-OES-1"
"217",1025,"BV Pin Sec","PIN-SEC_0047","Cu",2014-09-03 12:00:00,0.133,"ICP-OES-1"
"218",1031,"BV Pin Sec","PIN-SEC_0047","Zn_f0.45um",2014-09-03 12:00:00,155.9,"ICP-OES-1"
"219",1032,"BV Pin Sec","PIN-SEC_0047","Sr_f0.45um",2014-09-03 12:00:00,0.175,"ICP-OES-1"
"220",1033,"BV Pin Sec","PIN-SEC_0037","Sr",2015-01-15 15:00:00,0.119,"ICP-OES-1"
"221",1042,"BV Pin Sec","PIN-SEC_0037","Cu",2015-01-15 15:00:00,0.023,"ICP-OES-1"
"222",1048,"BV Pin Sec","PIN-SEC_0037","Zn_f0.45um",2015-01-15 15:00:00,55.5,"ICP-OES-1"
"223",1049,"BV Pin Sec","PIN-SEC_0037","Sr_f0.45um",2015-01-15 15:00:00,0.133,"ICP-OES-1"
"224",1058,"BV Pin Sec","PIN-SEC_0037","Cu_f0.45um",2015-01-15 15:00:00,15,"ICP-OES-1"
"225",1063,"BV Pin Sec","PIN-SEC_0037","Zn",2015-01-15 14:30:00,65.2,"ICP-OES-1"
"226",1064,"BV Pin Sec","PIN-SEC_0037","Sr",2015-01-15 14:30:00,0.124,"ICP-OES-1"
"227",1073,"BV Pin Sec","PIN-SEC_0037","Cu",2015-01-15 14:30:00,0.017,"ICP-OES-1"
"228",1079,"BV Pin Sec","PIN-SEC_0037","Zn_f0.45um",2015-01-15 14:30:00,48.6,"ICP-OES-1"
"229",1080,"BV Pin Sec","PIN-SEC_0037","Sr_f0.45um",2015-01-15 14:30:00,0.127,"ICP-OES-1"
