"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"2880",9468,"Prairie de Mauves","PDM_0020","Pb_f8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2881",9469,"Prairie de Mauves","PDM_0020","Ti_f8um",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2882",9470,"Prairie de Mauves","PDM_0020","V_f8um",2011-11-14 13:25:00,1.51,"ICP-MS 2008/2016"
"2883",9471,"Prairie de Mauves","PDM_0020","Zn_f8um",2011-11-14 13:25:00,0.3,"ICP-MS 2008/2016"
"2884",9473,"Prairie de Mauves","PDM_0020","As_f0.45um",2011-11-14 13:25:00,5.38,"ICP-MS 2008/2016"
"2885",9476,"Prairie de Mauves","PDM_0020","Cd_f0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2886",9477,"Prairie de Mauves","PDM_0020","Cr_f0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2887",9478,"Prairie de Mauves","PDM_0020","Cu_f0.45um",2011-11-14 13:25:00,1.48,"ICP-MS 2008/2016"
"2888",9484,"Prairie de Mauves","PDM_0020","Ni_f0.45um",2011-11-14 13:25:00,4.1,"ICP-MS 2008/2016"
"2889",9486,"Prairie de Mauves","PDM_0020","Pb_f0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2890",9487,"Prairie de Mauves","PDM_0020","Ti_f0.45um",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2891",9488,"Prairie de Mauves","PDM_0020","V_f0.45um",2011-11-14 13:25:00,4.99,"ICP-MS 2008/2016"
"2892",9489,"Prairie de Mauves","PDM_0020","Zn_f0.45um",2011-11-14 13:25:00,0.3,"ICP-MS 2008/2016"
"2893",9491,"Prairie de Mauves","PDM_0020","As_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2894",9494,"Prairie de Mauves","PDM_0020","Cd_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2895",9495,"Prairie de Mauves","PDM_0020","Cr_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2896",9496,"Prairie de Mauves","PDM_0020","Cu_F8um",2011-11-14 13:25:00,0.2,"ICP-MS 2008/2016"
"2897",9502,"Prairie de Mauves","PDM_0020","Ni_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2898",9504,"Prairie de Mauves","PDM_0020","Pb_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2899",9505,"Prairie de Mauves","PDM_0020","Ti_F8um",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2900",9506,"Prairie de Mauves","PDM_0020","V_F8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2901",9508,"Prairie de Mauves","PDM_0020","As_F0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2902",9511,"Prairie de Mauves","PDM_0020","Cd_F0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2903",9512,"Prairie de Mauves","PDM_0020","Cr_F0.45um",2011-11-14 13:25:00,0.62,"ICP-MS 2008/2016"
"2904",9513,"Prairie de Mauves","PDM_0020","Cu_F0.45um",2011-11-14 13:25:00,0.2,"ICP-MS 2008/2016"
"2905",9519,"Prairie de Mauves","PDM_0020","Ni_F0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2906",9521,"Prairie de Mauves","PDM_0020","Pb_F0.45um",2011-11-14 13:25:00,0.26,"ICP-MS 2008/2016"
"2907",9522,"Prairie de Mauves","PDM_0020","Ti_F0.45um",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2908",9523,"Prairie de Mauves","PDM_0020","V_F0.45um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2909",9524,"Prairie de Mauves","PDM_0020","Zn_F0.45um",2011-11-14 13:25:00,0.3,"ICP-MS 2008/2016"
"2910",9525,"Prairie de Mauves","PDM_0020","As_f3kDa",2011-11-14 13:25:00,5.86,"ICP-MS 2008/2016"
"2911",9528,"Prairie de Mauves","PDM_0020","Cd_f3kDa",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2912",9529,"Prairie de Mauves","PDM_0020","Cr_f3kDa",2011-11-14 13:25:00,0.81,"ICP-MS 2008/2016"
"2913",9530,"Prairie de Mauves","PDM_0020","Cu_f3kDa",2011-11-14 13:25:00,2.38,"ICP-MS 2008/2016"
"2914",9536,"Prairie de Mauves","PDM_0020","Ni_f3kDa",2011-11-14 13:25:00,3.35,"ICP-MS 2008/2016"
"2915",9538,"Prairie de Mauves","PDM_0020","Pb_f3kDa",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
"2916",9539,"Prairie de Mauves","PDM_0020","Ti_f3kDa",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2917",9540,"Prairie de Mauves","PDM_0020","V_f3kDa",2011-11-14 13:25:00,5.88,"ICP-MS 2008/2016"
"2918",9541,"Prairie de Mauves","PDM_0020","Zn_f3kDa",2011-11-14 13:25:00,0.3,"ICP-MS 2008/2016"
"2919",9545,"Prairie de Mauves","PDM_0020","Co_f3kDa",2011-11-14 13:25:00,0.002,"ICP-OES-1"
"2920",9547,"Prairie de Mauves","PDM_0020","Sr_f3kDa",2011-11-14 13:25:00,0.4,"ICP-OES-1"
"2921",9548,"Prairie de Mauves","PDM_0008","Co_f0.45um",2011-11-15 14:50:00,0.008,"ICP-OES-1"
"2922",9549,"Prairie de Mauves","PDM_0008","Co_f8um",2011-11-15 14:50:00,0.009,"ICP-OES-1"
"2923",9550,"Prairie de Mauves","PDM_0008","Co_F0.45um",2011-11-15 14:50:00,0.002,"ICP-OES-1"
"2924",9551,"Prairie de Mauves","PDM_0008","Co_F8um",2011-11-15 14:50:00,0.002,"ICP-OES-1"
"2925",9552,"Prairie de Mauves","PDM_0008","Co",2011-11-15 14:50:00,0.008,"ICP-OES-1"
"2926",9558,"Prairie de Mauves","PDM_0008","Sr_f0.45um",2011-11-15 14:50:00,0.759,"ICP-OES-1"
