"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"267",29223,"Bassin Ville au Blanc","VaB_04","Cr",2016-06-14 12:50:00,0.778,"ICP-MS 2008/2016"
"268",29224,"Bassin Ville au Blanc","VaB_04","Cu",2016-06-14 12:50:00,4.193,"ICP-MS 2008/2016"
"269",29312,"Bassin Ville au Blanc","VaB_04","As_sol",2017-05-10 07:30:00,219.54,"ICP-OES-2"
"270",29315,"Bassin Ville au Blanc","VaB_04","Cd_sol",2017-05-10 07:30:00,0.085,"ICP-OES-2"
"271",29316,"Bassin Ville au Blanc","VaB_04","Co_sol",2017-05-10 07:30:00,12.738,"ICP-OES-2"
"272",29317,"Bassin Ville au Blanc","VaB_04","Cr_sol",2017-05-10 07:30:00,80.875,"ICP-OES-2"
"273",29318,"Bassin Ville au Blanc","VaB_04","Cu_sol",2017-05-10 07:30:00,33.399,"ICP-OES-2"
"274",29323,"Bassin Ville au Blanc","VaB_04","Mo_sol",2017-05-10 07:30:00,3.23,"ICP-OES-2"
"275",29325,"Bassin Ville au Blanc","VaB_04","Ni_sol",2017-05-10 07:30:00,15.194,"ICP-OES-2"
"276",29327,"Bassin Ville au Blanc","VaB_04","Pb_sol",2017-05-10 07:30:00,31.196,"ICP-OES-2"
"277",29328,"Bassin Ville au Blanc","VaB_04","Sr_sol",2017-05-10 07:30:00,35.963,"ICP-OES-2"
"278",29329,"Bassin Ville au Blanc","VaB_04","Ti_sol",2017-05-10 07:30:00,3010.09,"ICP-OES-2"
"279",29330,"Bassin Ville au Blanc","VaB_04","V_sol",2017-05-10 07:30:00,91.06,"ICP-OES-2"
"280",29331,"Bassin Ville au Blanc","VaB_04","Zn_sol",2017-05-10 07:30:00,56.039,"ICP-OES-2"
"281",29336,"Bassin Ville au Blanc","VaB_03","As_sol",2017-05-10 07:15:00,271.697,"ICP-OES-2"
"282",29339,"Bassin Ville au Blanc","VaB_03","Cd_sol",2017-05-10 07:15:00,0.835,"ICP-OES-2"
"283",29340,"Bassin Ville au Blanc","VaB_03","Co_sol",2017-05-10 07:15:00,49.579,"ICP-OES-2"
"284",29341,"Bassin Ville au Blanc","VaB_03","Cr_sol",2017-05-10 07:15:00,97.716,"ICP-OES-2"
"285",29342,"Bassin Ville au Blanc","VaB_03","Cu_sol",2017-05-10 07:15:00,82.335,"ICP-OES-2"
"286",29347,"Bassin Ville au Blanc","VaB_03","Mo_sol",2017-05-10 07:15:00,0.985,"ICP-OES-2"
"287",29349,"Bassin Ville au Blanc","VaB_03","Ni_sol",2017-05-10 07:15:00,35.966,"ICP-OES-2"
"288",29351,"Bassin Ville au Blanc","VaB_03","Pb_sol",2017-05-10 07:15:00,51.719,"ICP-OES-2"
"289",29352,"Bassin Ville au Blanc","VaB_03","Sr_sol",2017-05-10 07:15:00,56.577,"ICP-OES-2"
"290",29353,"Bassin Ville au Blanc","VaB_03","Ti_sol",2017-05-10 07:15:00,2517.94,"ICP-OES-2"
"291",29354,"Bassin Ville au Blanc","VaB_03","V_sol",2017-05-10 07:15:00,94.637,"ICP-OES-2"
"292",29355,"Bassin Ville au Blanc","VaB_03","Zn_sol",2017-05-10 07:15:00,334.42,"ICP-OES-2"
"293",29360,"Bassin Ville au Blanc","VaB_05","As_sol",2017-05-10 08:25:00,251.721,"ICP-OES-2"
"294",29363,"Bassin Ville au Blanc","VaB_05","Cd_sol",2017-05-10 08:25:00,0.856,"ICP-OES-2"
"295",29364,"Bassin Ville au Blanc","VaB_05","Co_sol",2017-05-10 08:25:00,29.106,"ICP-OES-2"
"296",29365,"Bassin Ville au Blanc","VaB_05","Cr_sol",2017-05-10 08:25:00,110.795,"ICP-OES-2"
"297",29366,"Bassin Ville au Blanc","VaB_05","Cu_sol",2017-05-10 08:25:00,88.406,"ICP-OES-2"
"298",29371,"Bassin Ville au Blanc","VaB_05","Mo_sol",2017-05-10 08:25:00,1.091,"ICP-OES-2"
"299",29373,"Bassin Ville au Blanc","VaB_05","Ni_sol",2017-05-10 08:25:00,42.088,"ICP-OES-2"
"300",29375,"Bassin Ville au Blanc","VaB_05","Pb_sol",2017-05-10 08:25:00,52.36,"ICP-OES-2"
"301",29376,"Bassin Ville au Blanc","VaB_05","Sr_sol",2017-05-10 08:25:00,47.724,"ICP-OES-2"
"302",29377,"Bassin Ville au Blanc","VaB_05","Ti_sol",2017-05-10 08:25:00,3807.89,"ICP-OES-2"
"303",29378,"Bassin Ville au Blanc","VaB_05","V_sol",2017-05-10 08:25:00,117.66,"ICP-OES-2"
"304",29379,"Bassin Ville au Blanc","VaB_05","Zn_sol",2017-05-10 08:25:00,315.06,"ICP-OES-2"
"305",29582,"Bassin Ville au Blanc","VaB_04","Ni",2016-06-14 12:50:00,3.842,"ICP-MS 2008/2016"
"306",29584,"Bassin Ville au Blanc","VaB_04","Pb",2016-06-14 12:50:00,1.614,"ICP-MS 2008/2016"
