"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"87",2747,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.25,"Extraction CaCl2 + ICP-OES"
"88",2748,"Autres sites LEE","Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.11,"Extraction CaCl2 + ICP-MS"
"89",2750,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,30.29,"Extraction CaCl2 + ICP-MS"
"90",2755,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.37,"Extraction CaCl2 + ICP-OES"
"91",2756,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.56,"Extraction CaCl2 + ICP-MS"
"92",2757,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,3.06,"Extraction CaCl2 + ICP-MS"
"93",2759,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.67,"Extraction CaCl2 + ICP-MS"
"94",2761,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,111.3,"Extraction CaCl2 + ICP-MS"
"95",2762,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.36,"Extraction CaCl2 + ICP-MS"
"96",2763,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.15,"Extraction CaCl2 + ICP-OES"
"97",2764,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,11.01,"Extraction CaCl2 + ICP-MS"
"98",2769,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.21,"Extraction CaCl2 + ICP-OES"
"99",2770,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.55,"Extraction CaCl2 + ICP-MS"
"100",2772,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.35,"Extraction CaCl2 + ICP-MS"
"101",2773,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,169.1,"Extraction CaCl2 + ICP-MS"
"102",2774,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.56,"Extraction CaCl2 + ICP-MS"
"103",2775,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.23,"Extraction CaCl2 + ICP-OES"
"104",2776,"Autres sites LEE","Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.12,"Extraction CaCl2 + ICP-MS"
"105",2777,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,25.5,"Extraction CaCl2 + ICP-MS"
"106",2781,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.26,"Extraction CaCl2 + ICP-OES"
"107",2782,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.47,"Extraction CaCl2 + ICP-MS"
"108",2783,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,2.58,"Extraction CaCl2 + ICP-MS"
"109",2784,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.33,"Extraction CaCl2 + ICP-MS"
"110",2785,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,196.6,"Extraction CaCl2 + ICP-MS"
"111",2786,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.69,"Extraction CaCl2 + ICP-MS"
"112",2787,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.37,"Extraction CaCl2 + ICP-OES"
"113",2788,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,31.2,"Extraction CaCl2 + ICP-MS"
"114",2793,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.25,"Extraction CaCl2 + ICP-OES"
"115",2794,"Autres sites LEE","Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.65,"Extraction CaCl2 + ICP-MS"
"116",2795,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,3.19,"Extraction CaCl2 + ICP-MS"
"117",2797,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.61,"Extraction CaCl2 + ICP-MS"
"118",2798,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,120.7,"Extraction CaCl2 + ICP-MS"
"119",2799,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.47,"Extraction CaCl2 + ICP-MS"
"120",2800,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,12.95,"Extraction CaCl2 + ICP-MS"
