"","date","valeur","Qualit"
"215","09/12/2017 22:00:00","0.000","0 (Bon)"
"216","09/12/2017 23:00:00","0.000","0 (Bon)"
"217","10/12/2017 00:00:00","0.000","0 (Bon)"
"218","10/12/2017 01:00:00","0.000","0 (Bon)"
"219","10/12/2017 02:00:00","0.000","0 (Bon)"
"220","10/12/2017 03:00:00","0.173","0 (Bon)"
"221","10/12/2017 04:00:00","0.351","0 (Bon)"
"222","10/12/2017 05:00:00","0.631","0 (Bon)"
"223","10/12/2017 06:00:00","1.260","0 (Bon)"
"224","10/12/2017 07:00:00","1.393","0 (Bon)"
"225","10/12/2017 08:00:00","2.650","0 (Bon)"
"226","10/12/2017 09:00:00","2.112","0 (Bon)"
"227","10/12/2017 10:00:00","0.976","0 (Bon)"
"228","10/12/2017 11:00:00","0.405","0 (Bon)"
"229","10/12/2017 12:00:00","0.254","0 (Bon)"
"230","10/12/2017 13:00:00","0.181","0 (Bon)"
"231","10/12/2017 14:00:00","0.080","0 (Bon)"
"232","10/12/2017 15:00:00","0.041","0 (Bon)"
"233","10/12/2017 16:00:00","0.164","0 (Bon)"
"234","10/12/2017 17:00:00","0.223","0 (Bon)"
"235","10/12/2017 18:00:00","0.094","0 (Bon)"
"236","10/12/2017 19:00:00","0.051","0 (Bon)"
"237","10/12/2017 20:00:00","0.070","0 (Bon)"
"238","10/12/2017 21:00:00","0.059","0 (Bon)"
"239","10/12/2017 22:00:00","0.010","0 (Bon)"
"240","10/12/2017 23:00:00","0.005","0 (Bon)"
"241","11/12/2017 00:00:00","0.017","0 (Bon)"
"242","11/12/2017 01:00:00","0.374","0 (Bon)"
"243","11/12/2017 02:00:00","0.948","0 (Bon)"
"244","11/12/2017 03:00:00","0.903","0 (Bon)"
"245","11/12/2017 04:00:00","0.382","0 (Bon)"
"246","11/12/2017 05:00:00","0.263","0 (Bon)"
"247","11/12/2017 06:00:00","0.309","0 (Bon)"
"248","11/12/2017 07:00:00","0.641","0 (Bon)"
"249","11/12/2017 08:00:00","0.974","0 (Bon)"
"250","11/12/2017 09:00:00","0.975","0 (Bon)"
"251","11/12/2017 10:00:00","0.999","0 (Bon)"
"252","11/12/2017 11:00:00","0.712","0 (Bon)"
"253","11/12/2017 12:00:00","0.619","0 (Bon)"
"254","11/12/2017 13:00:00","0.700","0 (Bon)"
"255","11/12/2017 14:00:00","0.499","0 (Bon)"
"256","11/12/2017 15:00:00","0.295","0 (Bon)"
"257","11/12/2017 16:00:00","0.243","0 (Bon)"
"258","11/12/2017 17:00:00","0.378","0 (Bon)"
"259","11/12/2017 18:00:00","0.265","0 (Bon)"
"260","11/12/2017 19:00:00","0.142","0 (Bon)"
"261","11/12/2017 20:00:00","0.099","0 (Bon)"
"262","11/12/2017 21:00:00","0.085","0 (Bon)"
