"","date","valeur","Qualit"
"444","09/06/2016 14:00:00","---","0 (Bon)"
"445","09/06/2016 15:00:00","---","0 (Bon)"
"446","09/06/2016 16:00:00","---","0 (Bon)"
"447","09/06/2016 17:00:00","---","0 (Bon)"
"448","09/06/2016 18:00:00","---","0 (Bon)"
"449","09/06/2016 19:00:00","---","0 (Bon)"
"450","09/06/2016 20:00:00","---","0 (Bon)"
"451","09/06/2016 21:00:00","---","0 (Bon)"
"452","09/06/2016 22:00:00","---","0 (Bon)"
"453","09/06/2016 23:00:00","---","0 (Bon)"
"454","10/06/2016 00:00:00","---","0 (Bon)"
"455","10/06/2016 01:00:00","---","0 (Bon)"
"456","10/06/2016 02:00:00","---","0 (Bon)"
"457","10/06/2016 03:00:00","---","0 (Bon)"
"458","10/06/2016 04:00:00","---","0 (Bon)"
"459","10/06/2016 05:00:00","---","0 (Bon)"
"460","10/06/2016 06:00:00","---","0 (Bon)"
"461","10/06/2016 07:00:00","---","0 (Bon)"
"462","10/06/2016 08:00:00","---","0 (Bon)"
"463","10/06/2016 09:00:00","---","0 (Bon)"
"464","10/06/2016 10:00:00","---","0 (Bon)"
"465","10/06/2016 11:00:00","---","0 (Bon)"
"466","10/06/2016 12:00:00","---","0 (Bon)"
"467","10/06/2016 13:00:00","---","0 (Bon)"
"468","10/06/2016 14:00:00","---","0 (Bon)"
"469","10/06/2016 15:00:00","---","0 (Bon)"
"470","10/06/2016 16:00:00","0.091","0 (Bon)"
"471","10/06/2016 17:00:00","---","0 (Bon)"
"472","10/06/2016 18:00:00","---","0 (Bon)"
"473","10/06/2016 19:00:00","---","0 (Bon)"
"474","10/06/2016 20:00:00","---","0 (Bon)"
"475","10/06/2016 21:00:00","---","0 (Bon)"
"476","10/06/2016 22:00:00","---","0 (Bon)"
"477","10/06/2016 23:00:00","---","0 (Bon)"
"478","11/06/2016 00:00:00","---","0 (Bon)"
"479","11/06/2016 01:00:00","---","0 (Bon)"
"480","11/06/2016 02:00:00","---","0 (Bon)"
"481","11/06/2016 03:00:00","---","0 (Bon)"
"482","11/06/2016 04:00:00","---","0 (Bon)"
"483","11/06/2016 05:00:00","---","0 (Bon)"
"484","11/06/2016 06:00:00","---","0 (Bon)"
