Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
07/05/201813:00:00;13:00:00;0.183;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201814:00:00;14:00:00;0.141;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201815:00:00;15:00:00;0.143;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201816:00:00;16:00:00;0.162;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201817:00:00;17:00:00;0.193;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201818:00:00;18:00:00;0.203;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201819:00:00;19:00:00;0.178;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201820:00:00;20:00:00;0.147;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201821:00:00;21:00:00;0.162;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201822:00:00;22:00:00;0.142;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
07/05/201823:00:00;23:00:00;0.154;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201800:00:00;00:00:00;0.239;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201801:00:00;01:00:00;0.202;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201802:00:00;02:00:00;0.182;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201803:00:00;03:00:00;0.229;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201804:00:00;04:00:00;0.162;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201805:00:00;05:00:00;0.126;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201806:00:00;06:00:00;0.112;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201807:00:00;07:00:00;0.147;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201808:00:00;08:00:00;0.197;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201809:00:00;09:00:00;0.151;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201810:00:00;10:00:00;0.130;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201811:00:00;11:00:00;0.105;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201812:00:00;12:00:00;0.196;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201813:00:00;13:00:00;0.120;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201814:00:00;14:00:00;0.131;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201815:00:00;15:00:00;0.155;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201816:00:00;16:00:00;0.141;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201817:00:00;17:00:00;0.168;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201818:00:00;18:00:00;0.187;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201819:00:00;19:00:00;0.186;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201820:00:00;20:00:00;0.148;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201821:00:00;21:00:00;0.164;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201822:00:00;22:00:00;0.136;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
08/05/201823:00:00;23:00:00;0.155;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201800:00:00;00:00:00;0.079;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201801:00:00;01:00:00;0.094;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201802:00:00;02:00:00;0.108;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201803:00:00;03:00:00;0.099;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201804:00:00;04:00:00;0.090;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201805:00:00;05:00:00;0.079;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201806:00:00;06:00:00;0.112;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201807:00:00;07:00:00;0.124;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201808:00:00;08:00:00;0.125;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201809:00:00;09:00:00;0.094;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201810:00:00;10:00:00;0.043;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201811:00:00;11:00:00;0.065;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201812:00:00;12:00:00;0.087;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201813:00:00;13:00:00;0.112;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201814:00:00;14:00:00;0.126;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201815:00:00;15:00:00;0.137;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201816:00:00;16:00:00;0.089;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201817:00:00;17:00:00;0.071;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201818:00:00;18:00:00;0.166;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201819:00:00;19:00:00;0.113;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201820:00:00;20:00:00;0.081;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201821:00:00;21:00:00;0.140;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201822:00:00;22:00:00;0.095;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
09/05/201823:00:00;23:00:00;0.070;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201800:00:00;00:00:00;0.035;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201801:00:00;01:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201802:00:00;02:00:00;0.095;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201803:00:00;03:00:00;0.081;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201804:00:00;04:00:00;0.122;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201805:00:00;05:00:00;0.100;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201806:00:00;06:00:00;0.087;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201807:00:00;07:00:00;0.074;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201808:00:00;08:00:00;0.092;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201809:00:00;09:00:00;0.060;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201810:00:00;10:00:00;0.022;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201811:00:00;11:00:00;0.037;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201812:00:00;12:00:00;0.037;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201813:00:00;13:00:00;0.043;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201814:00:00;14:00:00;0.081;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201815:00:00;15:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201816:00:00;16:00:00;0.068;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201817:00:00;17:00:00;0.067;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201818:00:00;18:00:00;0.082;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201819:00:00;19:00:00;0.061;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201820:00:00;20:00:00;0.051;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201821:00:00;21:00:00;0.022;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201822:00:00;22:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
10/05/201823:00:00;23:00:00;0.015;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201800:00:00;00:00:00;0.000;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201801:00:00;01:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201802:00:00;02:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201803:00:00;03:00:00;0.040;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201804:00:00;04:00:00;0.036;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201805:00:00;05:00:00;0.022;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201806:00:00;06:00:00;0.082;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201807:00:00;07:00:00;0.041;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201808:00:00;08:00:00;0.010;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201809:00:00;09:00:00;0.036;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201810:00:00;10:00:00;0.023;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201811:00:00;11:00:00;0.034;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201812:00:00;12:00:00;0.024;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201813:00:00;13:00:00;0.018;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201814:00:00;14:00:00;0.014;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201815:00:00;15:00:00;0.043;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201816:00:00;16:00:00;0.049;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201817:00:00;17:00:00;0.017;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201818:00:00;18:00:00;-0.004;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201819:00:00;19:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201820:00:00;20:00:00;0.034;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201821:00:00;21:00:00;0.083;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201822:00:00;22:00:00;0.020;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
11/05/201823:00:00;23:00:00;0.005;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201800:00:00;00:00:00;0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201801:00:00;01:00:00;0.039;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201802:00:00;02:00:00;0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201803:00:00;03:00:00;0.030;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201804:00:00;04:00:00;0.015;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201805:00:00;05:00:00;0.016;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201806:00:00;06:00:00;0.013;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201807:00:00;07:00:00;0.028;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201808:00:00;08:00:00;0.031;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201809:00:00;09:00:00;0.040;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201810:00:00;10:00:00;0.024;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201811:00:00;11:00:00;0.033;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201812:00:00;12:00:00;0.147;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201813:00:00;13:00:00;0.206;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201814:00:00;14:00:00;0.236;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201815:00:00;15:00:00;0.206;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201816:00:00;16:00:00;0.242;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201817:00:00;17:00:00;0.237;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201818:00:00;18:00:00;0.197;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201819:00:00;19:00:00;0.175;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201820:00:00;20:00:00;0.211;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201821:00:00;21:00:00;0.235;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201822:00:00;22:00:00;0.191;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
12/05/201823:00:00;23:00:00;0.190;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201800:00:00;00:00:00;0.191;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201801:00:00;01:00:00;0.271;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201802:00:00;02:00:00;0.294;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201803:00:00;03:00:00;0.238;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201804:00:00;04:00:00;0.241;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201805:00:00;05:00:00;0.218;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201806:00:00;06:00:00;0.169;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201807:00:00;07:00:00;0.209;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201808:00:00;08:00:00;0.207;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201809:00:00;09:00:00;0.201;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201810:00:00;10:00:00;0.129;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201811:00:00;11:00:00;0.156;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201812:00:00;12:00:00;0.168;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201813:00:00;13:00:00;0.177;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201814:00:00;14:00:00;0.183;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201815:00:00;15:00:00;0.241;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201816:00:00;16:00:00;0.178;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201817:00:00;17:00:00;0.192;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201818:00:00;18:00:00;0.169;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201819:00:00;19:00:00;0.186;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201820:00:00;20:00:00;0.146;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201821:00:00;21:00:00;0.128;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201822:00:00;22:00:00;0.087;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
13/05/201823:00:00;23:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201800:00:00;00:00:00;0.045;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201801:00:00;01:00:00;0.058;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201802:00:00;02:00:00;0.081;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201803:00:00;03:00:00;0.064;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201804:00:00;04:00:00;0.104;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201805:00:00;05:00:00;0.068;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201806:00:00;06:00:00;0.044;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201807:00:00;07:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201808:00:00;08:00:00;0.058;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201809:00:00;09:00:00;0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201810:00:00;10:00:00;0.034;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201811:00:00;11:00:00;0.029;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201812:00:00;12:00:00;0.037;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201813:00:00;13:00:00;0.034;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201814:00:00;14:00:00;0.036;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201815:00:00;15:00:00;0.075;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201816:00:00;16:00:00;0.055;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201817:00:00;17:00:00;0.030;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201818:00:00;18:00:00;0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201819:00:00;19:00:00;0.017;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201820:00:00;20:00:00;0.019;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201821:00:00;21:00:00;0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201822:00:00;22:00:00;0.065;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
14/05/201823:00:00;23:00:00;0.034;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201800:00:00;00:00:00;0.013;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201801:00:00;01:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201802:00:00;02:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201803:00:00;03:00:00;0.018;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201804:00:00;04:00:00;0.031;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201805:00:00;05:00:00;0.048;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201806:00:00;06:00:00;0.013;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201807:00:00;07:00:00;0.052;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201808:00:00;08:00:00;0.033;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201809:00:00;09:00:00;0.071;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201810:00:00;10:00:00;0.025;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201811:00:00;11:00:00;0.027;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201812:00:00;12:00:00;0.012;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201813:00:00;13:00:00;0.021;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201814:00:00;14:00:00;0.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201815:00:00;15:00:00;0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201816:00:00;16:00:00;0.031;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201817:00:00;17:00:00;0.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201818:00:00;18:00:00;-0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201819:00:00;19:00:00;0.019;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201820:00:00;20:00:00;0.011;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201821:00:00;21:00:00;0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201822:00:00;22:00:00;0.064;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
15/05/201823:00:00;23:00:00;0.025;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201800:00:00;00:00:00;-0.019;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201801:00:00;01:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201802:00:00;02:00:00;-0.016;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201803:00:00;03:00:00;-0.003;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201804:00:00;04:00:00;-0.014;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201805:00:00;05:00:00;0.023;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201806:00:00;06:00:00;0.018;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201807:00:00;07:00:00;-0.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201808:00:00;08:00:00;0.025;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201809:00:00;09:00:00;0.022;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201810:00:00;10:00:00;0.006;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201811:00:00;11:00:00;-0.001;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
16/05/201812:00:00;12:00:00;0.031;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
