Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
22/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
22/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
23/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201901:00:00;01:00:00;0.002;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201908:00:00;08:00:00;0.010;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201911:00:00;11:00:00;0.005;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201912:00:00;12:00:00;0.270;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201913:00:00;13:00:00;0.390;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201914:00:00;14:00:00;0.251;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201915:00:00;15:00:00;0.106;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201916:00:00;16:00:00;0.029;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201917:00:00;17:00:00;0.002;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201920:00:00;20:00:00;0.001;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201921:00:00;21:00:00;0.057;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201922:00:00;22:00:00;0.085;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
24/04/201923:00:00;23:00:00;0.312;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201900:00:00;00:00:00;0.398;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201901:00:00;01:00:00;0.270;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201902:00:00;02:00:00;0.198;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201903:00:00;03:00:00;0.079;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201904:00:00;04:00:00;0.030;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201905:00:00;05:00:00;0.013;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201906:00:00;06:00:00;0.003;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201911:00:00;11:00:00;0.002;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
25/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
26/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
27/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
28/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
29/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201918:00:00;18:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201919:00:00;19:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201920:00:00;20:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201921:00:00;21:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201922:00:00;22:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
30/04/201923:00:00;23:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201900:00:00;00:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201901:00:00;01:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201902:00:00;02:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201903:00:00;03:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201904:00:00;04:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201905:00:00;05:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201906:00:00;06:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201907:00:00;07:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201908:00:00;08:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201909:00:00;09:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201910:00:00;10:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201911:00:00;11:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201912:00:00;12:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201913:00:00;13:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201914:00:00;14:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201915:00:00;15:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201916:00:00;16:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
01/05/201917:00:00;17:00:00;0.000;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101
